fecha,anio_mes,anio_hecho,mes_num,nombre_municipio,estrato,sexo_victima,sexo_agresor,casos
2019-10-05,2019-10,2019,10,Medellin,3,F,M,4
2019-10-05,2019-10,2019,10,Medellin,Sin Dato,F,M,3
2019-10-05,2019-10,2019,10,Medellin,3,M,F,5
2019-10-05,2019-10,2019,10,Medellin,Sin Dato,M,F,5
2019-10-05,2019-10,2019,10,Medellin,2,M,M,3
2019-10-05,2019-10,2019,10,Medellin,3,M,M,2
2019-10-06,2019-10,2019,10,Medellin,1,F,M,1
2019-10-06,2019-10,2019,10,Medellin,2,F,M,29
2019-10-06,2019-10,2019,10,Medellin,3,F,M,2
2019-10-06,2019-10,2019,10,Medellin,Sin Dato,F,M,1
2019-10-06,2019-10,2019,10,Medellin,2,M,F,2
2019-10-06,2019-10,2019,10,Medellin,1,M,M,5
2019-10-07,2019-10,2019,10,Medellin,3,F,F,9
2019-10-07,2019-10,2019,10,Medellin,Sin Dato,F,F,4
2019-10-07,2019-10,2019,10,Medellin,1,F,M,2
2019-10-07,2019-10,2019,10,Medellin,2,F,M,21
2019-10-07,2019-10,2019,10,Medellin,3,F,M,14
2019-10-07,2019-10,2019,10,Medellin,Sin Dato,F,M,26
2019-10-07,2019-10,2019,10,Medellin,2,M,F,4
2019-10-07,2019-10,2019,10,Medellin,3,M,F,2
2019-10-07,2019-10,2019,10,Medellin,2,M,M,2
2019-10-07,2019-10,2019,10,Medellin,3,M,M,2
2019-10-07,2019-10,2019,10,Medellin,Sin Dato,M,M,4
2019-10-08,2019-10,2019,10,Medellin,2,F,F,5
2019-10-08,2019-10,2019,10,Medellin,1,F,M,1
2019-10-08,2019-10,2019,10,Medellin,2,F,M,24
2019-10-08,2019-10,2019,10,Medellin,3,F,M,6
2019-10-08,2019-10,2019,10,Medellin,Sin Dato,F,M,5
2019-10-08,2019-10,2019,10,Medellin,1,M,M,4
2019-10-08,2019-10,2019,10,Medellin,2,M,M,2
2019-10-09,2019-10,2019,10,Medellin,1,F,F,5
2019-10-09,2019-10,2019,10,Medellin,1,F,M,8
2019-10-09,2019-10,2019,10,Medellin,2,F,M,17
2019-10-09,2019-10,2019,10,Medellin,3,F,M,5
2019-10-09,2019-10,2019,10,Medellin,Sin Dato,F,M,7
2019-10-09,2019-10,2019,10,Medellin,2,M,F,1
2019-10-09,2019-10,2019,10,Medellin,Sin Dato,M,F,5
2019-10-09,2019-10,2019,10,Medellin,2,M,M,1
2019-10-09,2019-10,2019,10,Medellin,3,M,M,1
2019-10-10,2019-10,2019,10,Medellin,2,F,F,6
2019-10-10,2019-10,2019,10,Medellin,Sin Dato,F,F,3
2019-10-10,2019-10,2019,10,Medellin,2,F,M,12
2019-10-10,2019-10,2019,10,Medellin,3,F,M,2
2019-10-10,2019-10,2019,10,Medellin,Sin Dato,F,M,2
2019-10-11,2019-10,2019,10,Medellin,2,F,F,4
2019-10-11,2019-10,2019,10,Medellin,6,F,F,1
2019-10-11,2019-10,2019,10,Medellin,1,F,M,3
2019-10-11,2019-10,2019,10,Medellin,2,F,M,38
2019-10-11,2019-10,2019,10,Medellin,3,F,M,42
2019-10-11,2019-10,2019,10,Medellin,Sin Dato,F,M,6
2019-10-11,2019-10,2019,10,Medellin,2,M,F,4
2019-10-11,2019-10,2019,10,Medellin,3,M,F,5
2019-10-11,2019-10,2019,10,Medellin,2,M,I,2
2019-10-11,2019-10,2019,10,Medellin,2,M,M,3
2019-10-11,2019-10,2019,10,Medellin,3,M,M,1
2019-10-12,2019-10,2019,10,Medellin,2,F,F,3
2019-10-12,2019-10,2019,10,Medellin,Sin Dato,F,F,2
2019-10-12,2019-10,2019,10,Medellin,2,F,M,4
2019-10-12,2019-10,2019,10,Medellin,3,F,M,6
2019-10-12,2019-10,2019,10,Medellin,2,M,F,3
2019-10-12,2019-10,2019,10,Medellin,1,M,M,2
2019-10-12,2019-10,2019,10,Medellin,2,M,M,2
2019-10-13,2019-10,2019,10,Medellin,2,F,F,3
2019-10-13,2019-10,2019,10,Medellin,1,F,M,4
2019-10-13,2019-10,2019,10,Medellin,2,F,M,1
2019-10-13,2019-10,2019,10,Medellin,2,M,M,1
2019-10-14,2019-10,2019,10,Medellin,2,F,F,3
2019-10-14,2019-10,2019,10,Medellin,1,F,M,1
2019-10-14,2019-10,2019,10,Medellin,3,F,M,2
2019-10-14,2019-10,2019,10,Medellin,Sin Dato,F,M,4
2019-10-15,2019-10,2019,10,Medellin,2,F,F,3
2019-10-15,2019-10,2019,10,Medellin,1,F,M,2
2019-10-15,2019-10,2019,10,Medellin,2,F,M,21
2019-10-15,2019-10,2019,10,Medellin,3,F,M,2
2019-10-15,2019-10,2019,10,Medellin,Sin Dato,F,M,3
2019-10-15,2019-10,2019,10,Medellin,2,M,F,4
2019-10-15,2019-10,2019,10,Medellin,2,M,M,2
2019-10-16,2019-10,2019,10,Medellin,1,F,M,1
2019-10-16,2019-10,2019,10,Medellin,2,F,M,25
2019-10-16,2019-10,2019,10,Medellin,3,F,M,6
2019-10-16,2019-10,2019,10,Medellin,Sin Dato,F,M,9
2019-10-16,2019-10,2019,10,Medellin,1,M,F,1
2019-10-16,2019-10,2019,10,Medellin,2,M,F,1
2019-10-16,2019-10,2019,10,Medellin,3,M,M,2
2019-10-17,2019-10,2019,10,Medellin,2,F,I,1
2019-10-17,2019-10,2019,10,Medellin,2,F,M,22
2019-10-17,2019-10,2019,10,Medellin,3,F,M,4
2019-10-17,2019-10,2019,10,Medellin,4,F,M,2
2019-10-17,2019-10,2019,10,Medellin,Sin Dato,F,M,7
2019-10-17,2019-10,2019,10,Medellin,1,M,M,1
2019-10-17,2019-10,2019,10,Medellin,2,M,M,11
2019-10-17,2019-10,2019,10,Medellin,3,M,M,4
2019-10-18,2019-10,2019,10,Medellin,3,F,F,4
2019-10-18,2019-10,2019,10,Medellin,1,F,M,11
2019-10-18,2019-10,2019,10,Medellin,2,F,M,19
2019-10-18,2019-10,2019,10,Medellin,3,F,M,8
2019-10-18,2019-10,2019,10,Medellin,Sin Dato,F,M,2
2019-10-18,2019-10,2019,10,Medellin,1,M,F,2
2019-10-18,2019-10,2019,10,Medellin,2,M,M,7
2019-10-18,2019-10,2019,10,Medellin,Sin Dato,M,M,3
2019-10-19,2019-10,2019,10,Medellin,2,F,I,1
2019-10-19,2019-10,2019,10,Medellin,1,F,M,10
2019-10-19,2019-10,2019,10,Medellin,2,F,M,7
2019-10-19,2019-10,2019,10,Medellin,3,F,M,6
2019-10-19,2019-10,2019,10,Medellin,2,M,F,11
2019-10-19,2019-10,2019,10,Medellin,2,M,M,3
2019-10-20,2019-10,2019,10,Medellin,2,F,F,1
2019-10-20,2019-10,2019,10,Medellin,3,F,F,4
2019-10-20,2019-10,2019,10,Medellin,1,F,M,5
2019-10-20,2019-10,2019,10,Medellin,2,F,M,8
2019-10-20,2019-10,2019,10,Medellin,Sin Dato,F,M,3
2019-10-20,2019-10,2019,10,Medellin,2,M,F,1
2019-10-20,2019-10,2019,10,Medellin,1,M,M,1
2019-10-21,2019-10,2019,10,Medellin,2,F,F,4
2019-10-21,2019-10,2019,10,Medellin,3,F,F,2
2019-10-21,2019-10,2019,10,Medellin,1,F,M,3
2019-10-21,2019-10,2019,10,Medellin,2,F,M,24
2019-10-21,2019-10,2019,10,Medellin,3,F,M,30
2019-10-21,2019-10,2019,10,Medellin,4,F,M,3
2019-10-21,2019-10,2019,10,Medellin,Sin Dato,F,M,2
2019-10-21,2019-10,2019,10,Medellin,2,M,F,2
2019-10-21,2019-10,2019,10,Medellin,3,M,F,3
2019-10-21,2019-10,2019,10,Medellin,1,M,M,2
2019-10-21,2019-10,2019,10,Medellin,2,M,M,3
2019-10-21,2019-10,2019,10,Medellin,3,M,M,9
2019-10-22,2019-10,2019,10,Medellin,2,F,F,4
2019-10-22,2019-10,2019,10,Medellin,2,F,I,2
2019-10-22,2019-10,2019,10,Medellin,2,F,M,9
2019-10-22,2019-10,2019,10,Medellin,3,F,M,4
2019-10-22,2019-10,2019,10,Medellin,Sin Dato,F,M,6
2019-10-22,2019-10,2019,10,Medellin,2,M,F,5
2019-10-22,2019-10,2019,10,Medellin,1,M,M,5
2019-10-22,2019-10,2019,10,Medellin,2,M,M,8
2019-10-22,2019-10,2019,10,Medellin,3,M,M,5
2019-10-23,2019-10,2019,10,Medellin,2,F,F,2
2019-10-23,2019-10,2019,10,Medellin,1,F,M,4
2019-10-23,2019-10,2019,10,Medellin,2,F,M,13
2019-10-23,2019-10,2019,10,Medellin,3,F,M,6
2019-10-23,2019-10,2019,10,Medellin,2,M,M,2
2019-10-23,2019-10,2019,10,Medellin,3,M,M,7
2019-10-24,2019-10,2019,10,Medellin,2,F,F,1
2019-10-24,2019-10,2019,10,Medellin,3,F,F,2
2019-10-24,2019-10,2019,10,Medellin,Sin Dato,F,F,1
2019-10-24,2019-10,2019,10,Medellin,1,F,M,15
2019-10-24,2019-10,2019,10,Medellin,2,F,M,10
2019-10-24,2019-10,2019,10,Medellin,3,F,M,3
2019-10-24,2019-10,2019,10,Medellin,2,M,M,10
2019-10-24,2019-10,2019,10,Medellin,3,M,M,1
2019-10-25,2019-10,2019,10,Medellin,1,F,F,1
2019-10-25,2019-10,2019,10,Medellin,2,F,F,9
2019-10-25,2019-10,2019,10,Medellin,3,F,F,2
2019-10-25,2019-10,2019,10,Medellin,1,F,M,6
2019-10-25,2019-10,2019,10,Medellin,2,F,M,27
2019-10-25,2019-10,2019,10,Medellin,3,F,M,4
2019-10-25,2019-10,2019,10,Medellin,Sin Dato,F,M,14
2019-10-25,2019-10,2019,10,Medellin,2,M,F,4
2019-10-25,2019-10,2019,10,Medellin,2,M,M,5
2019-10-26,2019-10,2019,10,Medellin,5,F,F,2
2019-10-26,2019-10,2019,10,Medellin,1,F,M,6
2019-10-26,2019-10,2019,10,Medellin,2,F,M,3
2019-10-26,2019-10,2019,10,Medellin,3,F,M,6
2019-10-26,2019-10,2019,10,Medellin,5,F,M,6
2019-10-26,2019-10,2019,10,Medellin,Sin Dato,F,M,3
2019-10-26,2019-10,2019,10,Medellin,3,M,F,2
2019-10-26,2019-10,2019,10,Medellin,1,M,M,1
2019-10-26,2019-10,2019,10,Medellin,2,M,M,1
2019-10-26,2019-10,2019,10,Medellin,Sin Dato,M,M,1
2019-10-27,2019-10,2019,10,Medellin,2,F,M,30
2019-10-27,2019-10,2019,10,Medellin,2,M,M,11
2019-10-28,2019-10,2019,10,Medellin,3,F,F,1
2019-10-28,2019-10,2019,10,Medellin,1,F,M,8
2019-10-28,2019-10,2019,10,Medellin,2,F,M,33
2019-10-28,2019-10,2019,10,Medellin,3,F,M,20
2019-10-28,2019-10,2019,10,Medellin,Sin Dato,F,M,7
2019-10-28,2019-10,2019,10,Medellin,3,M,F,1
2019-10-28,2019-10,2019,10,Medellin,2,M,M,9
2019-10-28,2019-10,2019,10,Medellin,3,M,M,1
2019-10-29,2019-10,2019,10,Medellin,1,F,M,3
2019-10-29,2019-10,2019,10,Medellin,2,F,M,22
2019-10-29,2019-10,2019,10,Medellin,3,F,M,1
2019-10-29,2019-10,2019,10,Medellin,1,M,F,2
2019-10-29,2019-10,2019,10,Medellin,2,M,F,2
2019-10-29,2019-10,2019,10,Medellin,2,M,M,7
2019-10-30,2019-10,2019,10,Medellin,3,F,F,1
2019-10-30,2019-10,2019,10,Medellin,5,F,F,1
2019-10-30,2019-10,2019,10,Medellin,2,F,M,32
2019-10-30,2019-10,2019,10,Medellin,3,F,M,4
2019-10-30,2019-10,2019,10,Medellin,Sin Dato,F,M,4
2019-10-30,2019-10,2019,10,Medellin,2,M,M,15
2019-10-30,2019-10,2019,10,Medellin,3,M,M,2
2019-10-30,2019-10,2019,10,Medellin,Sin Dato,M,M,1
2019-10-31,2019-10,2019,10,Medellin,1,F,F,3
2019-10-31,2019-10,2019,10,Medellin,2,F,F,2
2019-10-31,2019-10,2019,10,Medellin,3,F,F,3
2019-10-31,2019-10,2019,10,Medellin,1,F,M,3
2019-10-31,2019-10,2019,10,Medellin,2,F,M,22
2019-10-31,2019-10,2019,10,Medellin,3,F,M,15
2019-10-31,2019-10,2019,10,Medellin,Sin Dato,F,M,3
2019-10-31,2019-10,2019,10,Medellin,1,M,F,1
2019-10-31,2019-10,2019,10,Medellin,2,M,M,3
2019-11-01,2019-11,2019,11,Medellin,2,F,F,3
2019-11-01,2019-11,2019,11,Medellin,Sin Dato,F,F,5
2019-11-01,2019-11,2019,11,Medellin,1,F,M,23
2019-11-01,2019-11,2019,11,Medellin,2,F,M,37
2019-11-01,2019-11,2019,11,Medellin,3,F,M,22
2019-11-01,2019-11,2019,11,Medellin,4,F,M,1
2019-11-01,2019-11,2019,11,Medellin,Sin Dato,F,M,50
2019-11-01,2019-11,2019,11,Medellin,1,M,F,1
2019-11-01,2019-11,2019,11,Medellin,Sin Dato,M,F,4
2019-11-01,2019-11,2019,11,Medellin,2,M,M,1
2019-11-01,2019-11,2019,11,Medellin,3,M,M,2
2019-11-01,2019-11,2019,11,Medellin,Sin Dato,M,M,7
2019-11-02,2019-11,2019,11,Medellin,3,F,F,2
2019-11-02,2019-11,2019,11,Medellin,1,F,M,1
2019-11-02,2019-11,2019,11,Medellin,2,F,M,4
2019-11-02,2019-11,2019,11,Medellin,5,F,M,1
2019-11-03,2019-11,2019,11,Medellin,2,F,F,3
2019-11-03,2019-11,2019,11,Medellin,1,F,M,4
2019-11-03,2019-11,2019,11,Medellin,2,F,M,21
2019-11-03,2019-11,2019,11,Medellin,3,F,M,2
2019-11-03,2019-11,2019,11,Medellin,2,M,M,1
2019-11-04,2019-11,2019,11,Medellin,3,F,F,2
2019-11-04,2019-11,2019,11,Medellin,2,F,M,7
2019-11-04,2019-11,2019,11,Medellin,3,F,M,3
2019-11-05,2019-11,2019,11,Medellin,Sin Dato,F,F,9
2019-11-05,2019-11,2019,11,Medellin,2,F,I,1
2019-11-05,2019-11,2019,11,Medellin,1,F,M,5
2019-11-05,2019-11,2019,11,Medellin,2,F,M,21
2019-11-05,2019-11,2019,11,Medellin,3,F,M,1
2019-11-05,2019-11,2019,11,Medellin,Sin Dato,F,M,73
2019-11-05,2019-11,2019,11,Medellin,2,M,F,1
2019-11-05,2019-11,2019,11,Medellin,Sin Dato,M,F,13
2019-11-05,2019-11,2019,11,Medellin,2,M,M,10
2019-11-05,2019-11,2019,11,Medellin,Sin Dato,M,M,23
2019-11-06,2019-11,2019,11,Medellin,3,F,F,1
2019-11-06,2019-11,2019,11,Medellin,Sin Dato,F,F,9
2019-11-06,2019-11,2019,11,Medellin,1,F,M,4
2019-11-06,2019-11,2019,11,Medellin,2,F,M,20
2019-11-06,2019-11,2019,11,Medellin,3,F,M,15
2019-11-06,2019-11,2019,11,Medellin,Sin Dato,F,M,61
2019-11-06,2019-11,2019,11,Medellin,Sin Dato,M,F,5
2019-11-06,2019-11,2019,11,Medellin,2,M,M,2
2019-11-06,2019-11,2019,11,Medellin,Sin Dato,M,M,3
2019-11-07,2019-11,2019,11,Medellin,2,F,F,2
2019-11-07,2019-11,2019,11,Medellin,3,F,F,2
2019-11-07,2019-11,2019,11,Medellin,Sin Dato,F,F,1
2019-11-07,2019-11,2019,11,Medellin,1,F,M,3
2019-11-07,2019-11,2019,11,Medellin,2,F,M,34
2019-11-07,2019-11,2019,11,Medellin,3,F,M,9
2019-11-07,2019-11,2019,11,Medellin,Sin Dato,F,M,52
2019-11-07,2019-11,2019,11,Medellin,2,M,F,1
2019-11-07,2019-11,2019,11,Medellin,Sin Dato,M,F,2
2019-11-07,2019-11,2019,11,Medellin,2,M,M,7
2019-11-07,2019-11,2019,11,Medellin,3,M,M,1
2019-11-07,2019-11,2019,11,Medellin,Sin Dato,M,M,6
2019-11-08,2019-11,2019,11,Medellin,2,F,F,7
2019-11-08,2019-11,2019,11,Medellin,Sin Dato,F,F,6
2019-11-08,2019-11,2019,11,Medellin,1,F,M,1
2019-11-08,2019-11,2019,11,Medellin,2,F,M,37
2019-11-08,2019-11,2019,11,Medellin,3,F,M,27
2019-11-08,2019-11,2019,11,Medellin,5,F,M,4
2019-11-08,2019-11,2019,11,Medellin,Sin Dato,F,M,47
2019-11-08,2019-11,2019,11,Medellin,Sin Dato,M,F,7
2019-11-08,2019-11,2019,11,Medellin,1,M,M,1
2019-11-08,2019-11,2019,11,Medellin,2,M,M,1
2019-11-08,2019-11,2019,11,Medellin,3,M,M,5
2019-11-08,2019-11,2019,11,Medellin,Sin Dato,M,M,14
2019-11-09,2019-11,2019,11,Medellin,1,F,F,2
2019-11-09,2019-11,2019,11,Medellin,1,F,M,3
2019-11-09,2019-11,2019,11,Medellin,2,F,M,11
2019-11-09,2019-11,2019,11,Medellin,3,F,M,1
2019-11-09,2019-11,2019,11,Medellin,Sin Dato,F,M,10
2019-11-09,2019-11,2019,11,Medellin,2,M,F,1
2019-11-09,2019-11,2019,11,Medellin,3,M,F,1
2019-11-10,2019-11,2019,11,Medellin,2,F,F,5
2019-11-10,2019-11,2019,11,Medellin,2,F,M,6
2019-11-10,2019-11,2019,11,Medellin,3,F,M,2
2019-11-10,2019-11,2019,11,Medellin,Sin Dato,F,M,1
2019-11-10,2019-11,2019,11,Medellin,1,M,F,4
2019-11-10,2019-11,2019,11,Medellin,2,M,F,1
2019-11-11,2019-11,2019,11,Medellin,1,F,F,1
2019-11-11,2019-11,2019,11,Medellin,2,F,F,2
2019-11-11,2019-11,2019,11,Medellin,1,F,M,8
2019-11-11,2019-11,2019,11,Medellin,2,F,M,4
2019-11-11,2019-11,2019,11,Medellin,3,F,M,6
2019-11-11,2019-11,2019,11,Medellin,4,F,M,3
2019-11-11,2019-11,2019,11,Medellin,Sin Dato,M,M,2
2019-11-12,2019-11,2019,11,Medellin,3,F,F,8
2019-11-12,2019-11,2019,11,Medellin,Sin Dato,F,F,1
2019-11-12,2019-11,2019,11,Medellin,1,F,M,11
2019-11-12,2019-11,2019,11,Medellin,2,F,M,37
2019-11-12,2019-11,2019,11,Medellin,3,F,M,8
2019-11-12,2019-11,2019,11,Medellin,6,F,M,3
2019-11-12,2019-11,2019,11,Medellin,Sin Dato,F,M,97
2019-11-12,2019-11,2019,11,Medellin,Sin Dato,M,F,7
2019-11-12,2019-11,2019,11,Medellin,1,M,M,6
2019-11-12,2019-11,2019,11,Medellin,2,M,M,7
2019-11-12,2019-11,2019,11,Medellin,3,M,M,1
2019-11-12,2019-11,2019,11,Medellin,Sin Dato,M,M,18
2019-11-13,2019-11,2019,11,Medellin,2,F,F,1
2019-11-13,2019-11,2019,11,Medellin,3,F,F,1
2019-11-13,2019-11,2019,11,Medellin,Sin Dato,F,F,27
2019-11-13,2019-11,2019,11,Medellin,2,F,M,12
2019-11-13,2019-11,2019,11,Medellin,3,F,M,5
2019-11-13,2019-11,2019,11,Medellin,Sin Dato,F,M,55
2019-11-13,2019-11,2019,11,Medellin,2,M,F,2
2019-11-13,2019-11,2019,11,Medellin,Sin Dato,M,F,10
2019-11-13,2019-11,2019,11,Medellin,2,M,M,2
2019-11-13,2019-11,2019,11,Medellin,Sin Dato,M,M,9
2019-11-14,2019-11,2019,11,Medellin,3,F,F,1
2019-11-14,2019-11,2019,11,Medellin,Sin Dato,F,F,7
2019-11-14,2019-11,2019,11,Medellin,1,F,M,3
2019-11-14,2019-11,2019,11,Medellin,2,F,M,5
2019-11-14,2019-11,2019,11,Medellin,Sin Dato,F,M,66
2019-11-14,2019-11,2019,11,Medellin,Sin Dato,M,F,5
2019-11-14,2019-11,2019,11,Medellin,Sin Dato,M,M,14
2019-11-15,2019-11,2019,11,Medellin,2,F,F,5
2019-11-15,2019-11,2019,11,Medellin,4,F,F,1
2019-11-15,2019-11,2019,11,Medellin,Sin Dato,F,F,14
2019-11-15,2019-11,2019,11,Medellin,1,F,M,2
2019-11-15,2019-11,2019,11,Medellin,2,F,M,19
2019-11-15,2019-11,2019,11,Medellin,3,F,M,19
2019-11-15,2019-11,2019,11,Medellin,Sin Dato,F,M,63
2019-11-15,2019-11,2019,11,Medellin,2,M,F,1
2019-11-15,2019-11,2019,11,Medellin,Sin Dato,M,F,15
2019-11-15,2019-11,2019,11,Medellin,1,M,M,1
2019-11-15,2019-11,2019,11,Medellin,2,M,M,5
2019-11-15,2019-11,2019,11,Medellin,Sin Dato,M,M,16
2019-11-16,2019-11,2019,11,Medellin,1,F,F,3
2019-11-16,2019-11,2019,11,Medellin,3,F,F,1
2019-11-16,2019-11,2019,11,Medellin,Sin Dato,F,F,15
2019-11-16,2019-11,2019,11,Medellin,1,F,M,4
2019-11-16,2019-11,2019,11,Medellin,2,F,M,5
2019-11-16,2019-11,2019,11,Medellin,3,F,M,7
2019-11-16,2019-11,2019,11,Medellin,Sin Dato,F,M,37
2019-11-16,2019-11,2019,11,Medellin,1,M,F,5
2019-11-16,2019-11,2019,11,Medellin,2,M,F,6
2019-11-16,2019-11,2019,11,Medellin,1,M,M,2
2019-11-16,2019-11,2019,11,Medellin,2,M,M,2
2019-11-16,2019-11,2019,11,Medellin,4,M,M,2
2019-11-16,2019-11,2019,11,Medellin,Sin Dato,M,M,7
2019-11-17,2019-11,2019,11,Medellin,Sin Dato,F,F,4
2019-11-17,2019-11,2019,11,Medellin,1,F,M,4
2019-11-17,2019-11,2019,11,Medellin,2,F,M,10
2019-11-17,2019-11,2019,11,Medellin,Sin Dato,F,M,2
2019-11-17,2019-11,2019,11,Medellin,2,M,M,6
2019-11-18,2019-11,2019,11,Medellin,2,F,F,11
2019-11-18,2019-11,2019,11,Medellin,3,F,F,1
2019-11-18,2019-11,2019,11,Medellin,Sin Dato,F,F,13
2019-11-18,2019-11,2019,11,Medellin,1,F,M,6
2019-11-18,2019-11,2019,11,Medellin,2,F,M,20
2019-11-18,2019-11,2019,11,Medellin,3,F,M,12
2019-11-18,2019-11,2019,11,Medellin,4,F,M,1
2019-11-18,2019-11,2019,11,Medellin,Sin Dato,F,M,121
2019-11-18,2019-11,2019,11,Medellin,2,M,F,2
2019-11-18,2019-11,2019,11,Medellin,3,M,F,2
2019-11-18,2019-11,2019,11,Medellin,Sin Dato,M,F,24
2019-11-18,2019-11,2019,11,Medellin,1,M,M,1
2019-11-18,2019-11,2019,11,Medellin,3,M,M,3
2019-11-18,2019-11,2019,11,Medellin,Sin Dato,M,M,25
2019-11-19,2019-11,2019,11,Medellin,2,F,F,2
2019-11-19,2019-11,2019,11,Medellin,3,F,F,3
2019-11-19,2019-11,2019,11,Medellin,Sin Dato,F,F,22
2019-11-19,2019-11,2019,11,Medellin,1,F,M,2
2019-11-19,2019-11,2019,11,Medellin,2,F,M,19
2019-11-19,2019-11,2019,11,Medellin,3,F,M,2
2019-11-19,2019-11,2019,11,Medellin,4,F,M,3
2019-11-19,2019-11,2019,11,Medellin,Sin Dato,F,M,43
2019-11-19,2019-11,2019,11,Medellin,1,M,F,3
2019-11-19,2019-11,2019,11,Medellin,2,M,F,1
2019-11-19,2019-11,2019,11,Medellin,Sin Dato,M,F,35
2019-11-19,2019-11,2019,11,Medellin,2,M,M,2
2019-11-19,2019-11,2019,11,Medellin,Sin Dato,M,M,19
2019-11-20,2019-11,2019,11,Medellin,2,F,F,3
2019-11-20,2019-11,2019,11,Medellin,Sin Dato,F,F,34
2019-11-20,2019-11,2019,11,Medellin,1,F,M,6
2019-11-20,2019-11,2019,11,Medellin,2,F,M,12
2019-11-20,2019-11,2019,11,Medellin,3,F,M,4
2019-11-20,2019-11,2019,11,Medellin,Sin Dato,F,M,58
2019-11-20,2019-11,2019,11,Medellin,Sin Dato,M,F,18
2019-11-20,2019-11,2019,11,Medellin,1,M,M,1
2019-11-20,2019-11,2019,11,Medellin,Sin Dato,M,M,27
2019-11-21,2019-11,2019,11,Medellin,2,F,F,1
2019-11-21,2019-11,2019,11,Medellin,Sin Dato,F,F,10
2019-11-21,2019-11,2019,11,Medellin,1,F,M,3
2019-11-21,2019-11,2019,11,Medellin,2,F,M,5
2019-11-21,2019-11,2019,11,Medellin,3,F,M,3
2019-11-21,2019-11,2019,11,Medellin,Sin Dato,F,M,43
2019-11-21,2019-11,2019,11,Medellin,Sin Dato,M,F,3
2019-11-21,2019-11,2019,11,Medellin,Sin Dato,M,M,6
2019-11-22,2019-11,2019,11,Medellin,3,F,F,1
2019-11-22,2019-11,2019,11,Medellin,Sin Dato,F,F,12
2019-11-22,2019-11,2019,11,Medellin,1,F,M,16
2019-11-22,2019-11,2019,11,Medellin,2,F,M,17
2019-11-22,2019-11,2019,11,Medellin,3,F,M,1
2019-11-22,2019-11,2019,11,Medellin,Sin Dato,F,M,39
2019-11-22,2019-11,2019,11,Medellin,Sin Dato,M,F,3
2019-11-22,2019-11,2019,11,Medellin,2,M,M,8
2019-11-22,2019-11,2019,11,Medellin,3,M,M,1
2019-11-22,2019-11,2019,11,Medellin,Sin Dato,M,M,29
2019-11-23,2019-11,2019,11,Medellin,2,F,F,1
2019-11-23,2019-11,2019,11,Medellin,3,F,F,1
2019-11-23,2019-11,2019,11,Medellin,1,F,M,1
2019-11-23,2019-11,2019,11,Medellin,2,F,M,17
2019-11-23,2019-11,2019,11,Medellin,3,F,M,8
2019-11-23,2019-11,2019,11,Medellin,Sin Dato,F,M,9
2019-11-23,2019-11,2019,11,Medellin,2,M,F,1
2019-11-23,2019-11,2019,11,Medellin,2,M,M,6
2019-11-24,2019-11,2019,11,Medellin,3,F,F,4
2019-11-24,2019-11,2019,11,Medellin,2,F,M,3
2019-11-24,2019-11,2019,11,Medellin,3,F,M,4
2019-11-24,2019-11,2019,11,Medellin,Sin Dato,F,M,4
2019-11-24,2019-11,2019,11,Medellin,Sin Dato,M,F,5
2019-11-24,2019-11,2019,11,Medellin,2,M,M,14
2019-11-24,2019-11,2019,11,Medellin,Sin Dato,M,M,3
2019-11-25,2019-11,2019,11,Medellin,3,F,F,12
2019-11-25,2019-11,2019,11,Medellin,Sin Dato,F,F,14
2019-11-25,2019-11,2019,11,Medellin,Sin Dato,F,I,1
2019-11-25,2019-11,2019,11,Medellin,1,F,M,5
2019-11-25,2019-11,2019,11,Medellin,2,F,M,11
2019-11-25,2019-11,2019,11,Medellin,3,F,M,9
2019-11-25,2019-11,2019,11,Medellin,Sin Dato,F,M,55
2019-11-25,2019-11,2019,11,Medellin,3,M,F,3
2019-11-25,2019-11,2019,11,Medellin,4,M,F,3
2019-11-25,2019-11,2019,11,Medellin,Sin Dato,M,F,14
2019-11-25,2019-11,2019,11,Medellin,2,M,I,2
2019-11-25,2019-11,2019,11,Medellin,2,M,M,16
2019-11-25,2019-11,2019,11,Medellin,Sin Dato,M,M,12
2019-11-26,2019-11,2019,11,Medellin,2,F,F,5
2019-11-26,2019-11,2019,11,Medellin,3,F,F,1
2019-11-26,2019-11,2019,11,Medellin,Sin Dato,F,F,12
2019-11-26,2019-11,2019,11,Medellin,1,F,M,6
2019-11-26,2019-11,2019,11,Medellin,2,F,M,12
2019-11-26,2019-11,2019,11,Medellin,3,F,M,5
2019-11-26,2019-11,2019,11,Medellin,Sin Dato,F,M,57
2019-11-26,2019-11,2019,11,Medellin,Sin Dato,M,F,18
2019-11-26,2019-11,2019,11,Medellin,2,M,M,8
2019-11-26,2019-11,2019,11,Medellin,Sin Dato,M,M,12
2019-11-27,2019-11,2019,11,Medellin,2,F,F,3
2019-11-27,2019-11,2019,11,Medellin,Sin Dato,F,F,19
2019-11-27,2019-11,2019,11,Medellin,1,F,M,4
2019-11-27,2019-11,2019,11,Medellin,2,F,M,15
2019-11-27,2019-11,2019,11,Medellin,3,F,M,3
2019-11-27,2019-11,2019,11,Medellin,Sin Dato,F,M,41
2019-11-27,2019-11,2019,11,Medellin,Sin Dato,M,F,10
2019-11-27,2019-11,2019,11,Medellin,1,M,M,2
